tipo_grupo;recno_ancora;pares_no_grupo;pares_selecionados;pares_bloqueados;score_maximo;assinatura;evidencia;akd_recnos;ct2_recnos
akd_1xN;2414653;5;1;4;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2414653;2095570|2095571|2095653|2095675|2095676
akd_1xN;2414663;5;1;4;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2414663;2095576|2095577|2095657|2095681|2095682
akd_1xN;2429256;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256;2088951|2088990|2089037|2089040|2089052
akd_1xN;2429264;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429264;2088986|2088996|2089001|2089035|2108754
akd_1xN;2429302;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429302;2088951|2088990|2089037|2089040|2089052
akd_1xN;2429318;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429318;2088951|2088990|2089037|2089040|2089059
akd_1xN;2429348;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429348;2088951|2088990|2089037|2089040|2089087
akd_1xN;2440480;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480;2108719|2108754|2108756|2108780|2108808
akd_1xN;2440484;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484;2108714|2108723|2108727|2108737|2108773
akd_1xN;2440494;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440494;2108714|2108723|2108727|2108737|2108773
akd_1xN;2440516;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440516;2108719|2108754|2108756|2108780|2108808
akd_1xN;2440538;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440538;2108714|2108723|2108727|2108737|2108777
akd_1xN;2440542;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440542;2108719|2108754|2108756|2108780|2108808
akd_1xN;2440556;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440556;2108714|2108723|2108727|2108737|2108795
akd_1xN;2440568;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440568;2108719|2108754|2108756|2108780|2108808
akd_1xN;2440570;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440570;2108719|2108754|2108756|2108780|2108811
akd_1xN;2440590;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440590;2108714|2108723|2108727|2108737|2108832
akd_1xN;2440610;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440610;2108714|2108723|2108727|2108737|2108852
akd_1xN;2495098;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098;2123452|2123510|2123555|2123569|2123574
akd_1xN;2495152;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495152;2123452|2123510|2123555|2123569|2123574
akd_1xN;2495158;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158;2123514|2123559|2123582|2123595|2123626
akd_1xN;2495210;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495210;2123452|2123510|2123555|2123569|2123574
akd_1xN;2495222;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495222;2123452|2123510|2123555|2123569|2123574
akd_1xN;2495228;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495228;2123452|2123510|2123555|2123569|2123574
akd_1xN;2495234;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495234;2123514|2123559|2123582|2123595|2123626
akd_1xN;2495276;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495276;2123514|2123559|2123582|2123595|2123626
akd_1xN;2495346;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495346;2088829|2108619|2121447|2123380|2123443
akd_1xN;2429218;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218;2088951|2088990|2089037|2089040|2089052
akd_1xN;2429268;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429268;2088986|2088996|2089001|2089035|2108756
akd_1xN;2429298;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429298;2088951|2088990|2089037|2089040|2089052
akd_1xN;2429312;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429312;2088951|2088990|2089037|2089040|2089052
akd_1xN;2429314;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429314;2088951|2088990|2089037|2089040|2089056
akd_1xN;2429322;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429322;2088951|2088990|2089037|2089040|2089063
akd_1xN;2429326;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429326;2088951|2088990|2089037|2089040|2089069
akd_1xN;2429334;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429334;2088951|2088990|2089037|2089040|2089078
akd_1xN;2440476;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440476;2108714|2108723|2108727|2108737|2108773
akd_1xN;2440486;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440486;2108714|2108723|2108727|2108737|2108773
akd_1xN;2440518;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440518;2108719|2108754|2108756|2108780|2108808
akd_1xN;2440534;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440534;2108714|2108723|2108727|2108737|2108773
akd_1xN;2440550;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440550;2108714|2108723|2108727|2108737|2108789
akd_1xN;2440564;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440564;2108714|2108723|2108727|2108737|2108804
akd_1xN;2495212;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495212;2123514|2123559|2123582|2123595|2123626
akd_1xN;2495238;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495238;2123452|2123510|2123555|2123569|2123585
akd_1xN;2495248;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495248;2123514|2123559|2123582|2123595|2123626
akd_1xN;2495262;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495262;2123452|2123510|2123555|2123569|2123608
akd_1xN;2495270;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495270;2123452|2123510|2123555|2123569|2123620
akd_1xN;2495282;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495282;2123452|2123510|2123555|2123569|2123633
ct2_Nx1;2088990;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218|2429256|2429302|2429318|2429348;2088990
ct2_Nx1;2088951;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218|2429256|2429302|2429318|2429348;2088951
ct2_Nx1;2089037;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429298|2429302|2429318|2429348;2089037
ct2_Nx1;2089040;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218|2429256|2429302|2429318|2429348;2089040
ct2_Nx1;2089052;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429302|2429312|2429318|2429348;2089052
ct2_Nx1;2089056;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429302|2429314|2429318|2429348;2089056
ct2_Nx1;2089059;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218|2429256|2429302|2429318|2429348;2089059
ct2_Nx1;2089063;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429302|2429318|2429322|2429348;2089063
ct2_Nx1;2089069;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429302|2429318|2429326|2429348;2089069
ct2_Nx1;2089078;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429256|2429302|2429318|2429334|2429348;2089078
ct2_Nx1;2089087;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429218|2429256|2429302|2429318|2429348;2089087
ct2_Nx1;2088996;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429252|2429264|2429268|2429296|2440516;2088996
ct2_Nx1;2089001;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429252|2429264|2429268|2429296|2440518;2089001
ct2_Nx1;2108754;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440542|2440568|2440570;2108754
ct2_Nx1;2108777;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440590;2108777
ct2_Nx1;2123574;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495228;2123574
ct2_Nx1;2108795;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440590;2108795
ct2_Nx1;2108852;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440610;2108852
ct2_Nx1;2123452;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495228;2123452
ct2_Nx1;2108719;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440542|2440568|2440570;2108719
ct2_Nx1;2108756;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440518|2440542|2440568;2108756
ct2_Nx1;2108780;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440542|2440568|2440570;2108780
ct2_Nx1;2108808;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440542|2440568|2440570;2108808
ct2_Nx1;2108811;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440480|2440516|2440542|2440568|2440570;2108811
ct2_Nx1;2123626;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158|2495212|2495234|2495248|2495276;2123626
ct2_Nx1;2108723;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440590;2108723
ct2_Nx1;2108714;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440476|2440484|2440494|2440538|2440556;2108714
ct2_Nx1;2108727;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440486|2440494|2440538|2440556;2108727
ct2_Nx1;2108737;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440590;2108737
ct2_Nx1;2108773;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440534|2440538|2440556;2108773
ct2_Nx1;2108789;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440550|2440556;2108789
ct2_Nx1;2108804;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440564;2108804
ct2_Nx1;2108832;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440484|2440494|2440538|2440556|2440590;2108832
ct2_Nx1;2123510;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495228;2123510
ct2_Nx1;2123582;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158|2495212|2495234|2495248|2495276;2123582
ct2_Nx1;2123555;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495228;2123555
ct2_Nx1;2123569;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495228;2123569
ct2_Nx1;2123585;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495238;2123585
ct2_Nx1;2123608;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495262;2123608
ct2_Nx1;2123620;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495270;2123620
ct2_Nx1;2123633;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495098|2495152|2495210|2495222|2495282;2123633
ct2_Nx1;2123514;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158|2495212|2495234|2495248|2495276;2123514
ct2_Nx1;2123559;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158|2495212|2495234|2495248|2495276;2123559
ct2_Nx1;2123595;5;1;4;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495158|2495212|2495234|2495248|2495276;2123595
akd_1xN;2433531;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433531;2109576|2109577|2109588|2109589
akd_1xN;2433541;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433541;2109582|2109583|2109594|2109595
akd_1xN;2433551;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433551;2109576|2109577|2109588|2109589
akd_1xN;2433561;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433561;2109582|2109583|2109594|2109595
akd_1xN;2433645;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433645;2109650|2109651|2109662|2109663
akd_1xN;2433665;4;1;3;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2433665;2109650|2109651|2109662|2109663
akd_1xN;2440728;4;1;3;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440728;2088829|2108619|2108703|2123380
akd_1xN;2429252;4;1;3;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429252;2088986|2088996|2089001|2089035
akd_1xN;2429296;4;1;3;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429296;2088986|2088996|2089001|2089035
ct2_Nx1;2123380;4;1;3;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429462|2440728|2493252|2495346;2123380
ct2_Nx1;2088986;4;1;3;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429252|2429264|2429268|2429296;2088986
ct2_Nx1;2089035;4;1;3;255;doc_hist|competencia|ent05_conta|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429252|2429264|2429268|2429296;2089035
akd_1xN;2427866;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2427866;2087255|2107890|2122839
akd_1xN;2428576;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2428576;2088050|2106524|2122115
akd_1xN;2429462;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429462;2088829|2108619|2123380
akd_1xN;2438674;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2438674;2088050|2106524|2122115
akd_1xN;2439872;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2439872;2087255|2107890|2122839
akd_1xN;2493900;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2493900;2088050|2106524|2122115
akd_1xN;2494626;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2494626;2087255|2107890|2122839
akd_1xN;2495206;3;1;2;255;akd_xdoc_ct2_recno|doc_hist|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495206;2088930|2123551|2123602
akd_1xN;2495254;3;1;2;255;akd_xdoc_ct2_recno|doc_hist|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495254;2108798|2123551|2123602
akd_1xN;2429016;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429016;2088592|2107238|2122511
akd_1xN;2429406;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429406;2088789|2108610|2123376
akd_1xN;2439324;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2439324;2088592|2107238|2122511
akd_1xN;2440704;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440704;2088789|2108610|2123376
akd_1xN;2494304;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2494304;2088592|2107238|2122511
akd_1xN;2495330;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495330;2088789|2108610|2123376
ct2_Nx1;2087255;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2427866|2439872|2494626;2087255
ct2_Nx1;2107890;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2427866|2439872|2494626;2107890
ct2_Nx1;2122839;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2427866|2439872|2494626;2122839
ct2_Nx1;2088050;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2428576|2438674|2493900;2088050
ct2_Nx1;2106524;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2428576|2438674|2493900;2106524
ct2_Nx1;2122115;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2428576|2438674|2493900;2122115
ct2_Nx1;2123551;3;1;2;255;akd_xdoc_ct2_recno|doc_hist|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429198|2495206|2495254;2123551
ct2_Nx1;2088829;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429462|2440728|2495346;2088829
ct2_Nx1;2108619;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429462|2440728|2495346;2108619
ct2_Nx1;2123602;3;1;2;255;akd_xdoc_ct2_recno|doc_hist|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2440560|2495206|2495254;2123602
ct2_Nx1;2088592;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429016|2439324|2494304;2088592
ct2_Nx1;2107238;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429016|2439324|2494304;2107238
ct2_Nx1;2122511;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429016|2439324|2494304;2122511
ct2_Nx1;2088789;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429406|2440704|2495330;2088789
ct2_Nx1;2108610;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429406|2440704|2495330;2108610
ct2_Nx1;2123376;3;1;2;255;doc_hist|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2429406|2440704|2495330;2123376
akd_1xN;2404860;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404860;2095470|2095471
akd_1xN;2404866;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404866;2095476|2095477
akd_1xN;2404872;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404872;2095482|2095483
akd_1xN;2404878;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404878;2095488|2095489
akd_1xN;2404884;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404884;2095494|2095495
akd_1xN;2404890;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404890;2095500|2095501
akd_1xN;2404896;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404896;2095506|2095507
akd_1xN;2404797;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404797;2095540|2095541
akd_1xN;2404803;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404803;2095546|2095547
akd_1xN;2404809;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404809;2095552|2095553
akd_1xN;2404830;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404830;2095590|2095591
akd_1xN;2404836;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404836;2095596|2095597
akd_1xN;2404842;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2404842;2095602|2095603
akd_1xN;2415290;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415290;2095883|2095884
akd_1xN;2415300;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415300;2095889|2095890
akd_1xN;2415310;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415310;2095895|2095896
akd_1xN;2415320;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415320;2095901|2095902
akd_1xN;2415358;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415358;2095923|2095924
akd_1xN;2415368;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415368;2095929|2095930
akd_1xN;2415394;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415394;2095943|2095944
akd_1xN;2415404;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415404;2095949|2095950
akd_1xN;2415414;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415414;2095955|2095956
akd_1xN;2415424;2;1;1;255;doc_hist|competencia|ent05_conta|cc|classe_valor|tokens;ancora_documental_ou_estruturada + contexto_contabil;2415424;2095961|2095962
