akd_recno;rank;ct2_recno_candidato;confidence;score;candidate_sources;reasons;akd_xdoc;akd_xnumap;akd_ent05;akd_cc;akd_clvlr;akd_itctb;ct2_xdoc;ct2_at01cr;ct2_xdocum;ct2_at04db;ct2_debito;ct2_credito;ct2_ccd;ct2_ccc;akd_historico;ct2_historico
2396074;2;2097815;forte;106;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe;SE5239550;;1124030005;06020401;00000000000000002991;;SE5242120;SE5242120;;;3113010003;;06020401;;000023571-PGTO DUPLICADO EM 02/12/25 E 16/12/25 A SER RESTITUIDO A APEX (ERRO SISTEMA);COMPLEMENTO PTC REF. DOC.: 000022760FORN.: DEBORAH DE OLIVEIRA
2396075;1;2097814;forte;106;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe;SE5239550;;1124030005;06020401;00000000000000002991;;SE5242120;SE5242120;;;;1112010002;;06020401;000023571-PGTO DUPLICADO EM 02/12/25 E 16/12/25 A SER RESTITUIDO A APEX (ERRO SISTEMA);PGTO S/ TITULO 000022760-DEBORAH DE OLIVEIRA ROSSONI-PRESTAO DE CONTAS VIAGEM NACIONAL NR: 000022760 COLABORADOR: DEBORAH DE OLIVEIRA ROSSONI
2396075;2;2097815;forte;106;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe;SE5239550;;1124030005;06020401;00000000000000002991;;SE5242120;SE5242120;;;3113010003;;06020401;;000023571-PGTO DUPLICADO EM 02/12/25 E 16/12/25 A SER RESTITUIDO A APEX (ERRO SISTEMA);COMPLEMENTO PTC REF. DOC.: 000022760FORN.: DEBORAH DE OLIVEIRA
2396076;1;2097814;forte;106;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe;SE5239550;;1124030005;06020401;00000000000000002991;;SE5242120;SE5242120;;;;1112010002;;06020401;000023571-PGTO DUPLICADO EM 02/12/25 E 16/12/25 A SER RESTITUIDO A APEX (ERRO SISTEMA);PGTO S/ TITULO 000022760-DEBORAH DE OLIVEIRA ROSSONI-PRESTAO DE CONTAS VIAGEM NACIONAL NR: 000022760 COLABORADOR: DEBORAH DE OLIVEIRA ROSSONI
2396076;2;2097815;forte;106;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe;SE5239550;;1124030005;06020401;00000000000000002991;;SE5242120;SE5242120;;;3113010003;;06020401;;000023571-PGTO DUPLICADO EM 02/12/25 E 16/12/25 A SER RESTITUIDO A APEX (ERRO SISTEMA);COMPLEMENTO PTC REF. DOC.: 000022760FORN.: DEBORAH DE OLIVEIRA
2396330;1;2096181;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608946001|doc_extra_2:276608946001|doc_hist_2:ABIMOVEL20242026|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239621;325725AP;3111020001;06020602;00000000000000009229;;SE5239621;SE5239621;325725AP;325725AP;3111020001;;06020602;;276608946-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP;PGTO S/ TITULO 276608946-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP
2396330;2;2096182;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608946001|doc_extra_2:276608946001|doc_hist_2:ABIMOVEL20242026|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239621;325725AP;3111020001;06020602;00000000000000009229;;SE5239621;SE5239621;325725AP;325725AP;;1112010002;;06020602;276608946-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP;PGTO S/ TITULO 276608946-ABIMÓVEL - ASSOC BRAS DAS INDÚSTRIAS DO-DESEMBOLSO CONVENIO: ABIMOVEL-2024-2026 AP: 325725AP
2396334;1;2096183;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608948001|doc_extra_2:276608948001|doc_hist_2:ABCZ20252027|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239622;325842AP;3111020001;06020402;00000000000000009849;;SE5239622;SE5239622;325842AP;325842AP;3111020001;;06020402;;276608948-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP;PGTO S/ TITULO 276608948-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP
2396334;2;2096184;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608948001|doc_extra_2:276608948001|doc_hist_2:ABCZ20252027|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239622;325842AP;3111020001;06020402;00000000000000009849;;SE5239622;SE5239622;325842AP;325842AP;;1112010002;;06020402;276608948-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP;PGTO S/ TITULO 276608948-ABCZ - ASSOCIAÇÃO BRASILEIRA DOS CRIADOR-DESEMBOLSO CONVENIO: PS ABCZ-2025-2027 AP: 325842AP
2396338;1;2096185;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608957001|doc_extra_2:276608957001|doc_hist_2:CICB20252027|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239623;326400AP;3111020001;06020603;00000000000000009913;;SE5239623;SE5239623;326400AP;326400AP;3111020001;;06020603;;276608957-DESEMBOLSO CONVENIO: CICB-2025-2027 AP: 326400AP;PGTO S/ TITULO 276608957-CENTRO DAS INDUSTRIAS DE CURTUMES DO BRA-DESEMBOLSO CONVENIO: CICB-2025-2027 AP: 326400AP
2396338;2;2096186;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608957001|doc_extra_2:276608957001|doc_hist_2:CICB20252027|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239623;326400AP;3111020001;06020603;00000000000000009913;;SE5239623;SE5239623;326400AP;326400AP;;1112010002;;06020603;276608957-DESEMBOLSO CONVENIO: CICB-2025-2027 AP: 326400AP;PGTO S/ TITULO 276608957-CENTRO DAS INDUSTRIAS DE CURTUMES DO BRA-DESEMBOLSO CONVENIO: CICB-2025-2027 AP: 326400AP
2396342;1;2096187;muito_forte;597;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608951001|doc_extra_2:276608951001|doc_hist_2:A20242026|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_070;SE5239624;325952AP;3111020001;06020603;00000000000000009245;;SE5239624;SE5239624;325952AP;325952AP;3111020001;;06020603;;276608951-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP;PGTO S/ TITULO 276608951-BM&A - BRAZILIAN MUSIC & ARTS-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP
2396342;2;2096188;muito_forte;527;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608951001|doc_extra_2:276608951001|doc_hist_2:A20242026|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_070;SE5239624;325952AP;3111020001;06020603;00000000000000009245;;SE5239624;SE5239624;325952AP;325952AP;;1112010002;;06020603;276608951-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP;PGTO S/ TITULO 276608951-BM&A - BRAZILIAN MUSIC & ARTS-DESEMBOLSO CONVENIO: BM&A-2024-2026 AP: 325952AP
2396346;1;2096189;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608955001|doc_extra_2:276608955001|doc_hist_2:ABRAGAMES20242026|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239625;325847AP;3111020001;06020603;00000000000000009688;;SE5239625;SE5239625;325847AP;325847AP;3111020001;;06020603;;276608955-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP;PGTO S/ TITULO 276608955-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP
2396346;2;2096190;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608955001|doc_extra_2:276608955001|doc_hist_2:ABRAGAMES20242026|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239625;325847AP;3111020001;06020603;00000000000000009688;;SE5239625;SE5239625;325847AP;325847AP;;1112010002;;06020603;276608955-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP;PGTO S/ TITULO 276608955-ASSOCIAÇÃO BRASILEIRA DAS DES. DE JOGOS-DESEMBOLSO CONVENIO: ABRAGAMES-2024-2026 AP: 325847AP
2396350;1;2096191;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608956001|doc_extra_2:276608956001|doc_hist_2:ABIT20242026|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239626;325897AP;3111020001;06020603;00000000000000009232;;SE5239626;SE5239626;325897AP;325897AP;3111020001;;06020603;;276608956-DESEMBOLSO CONVENIO: ABIT-2024-2026 AP: 325897AP;PGTO S/ TITULO 276608956-ABIT - ASSOCIAÇÃO BRASILEIRA DA INDÚSTRI-DESEMBOLSO CONVENIO: ABIT-2024-2026 AP: 325897AP
2396350;2;2096192;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608956001|doc_extra_2:276608956001|doc_hist_2:ABIT20242026|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239626;325897AP;3111020001;06020603;00000000000000009232;;SE5239626;SE5239626;325897AP;325897AP;;1112010002;;06020603;276608956-DESEMBOLSO CONVENIO: ABIT-2024-2026 AP: 325897AP;PGTO S/ TITULO 276608956-ABIT - ASSOCIAÇÃO BRASILEIRA DA INDÚSTRI-DESEMBOLSO CONVENIO: ABIT-2024-2026 AP: 325897AP
2396354;1;2096193;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608958001|doc_extra_2:276608958001|doc_hist_2:ABRAVA20232025|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239627;325982AP;3111020001;06020602;00000000000000007870;;SE5239627;SE5239627;325982AP;325982AP;3111020001;;06020602;;276608958-DESEMBOLSO CONVENIO: ABRAVA-2023-2025 AP: 325982AP;PGTO S/ TITULO 276608958-ABRAVA-ASS. BRAS. DE REFRIGERAÇÃO AR CON-DESEMBOLSO CONVENIO: ABRAVA-2023-2025 AP: 325982AP
2396354;2;2096194;muito_forte;521;ano_valor|cc_valor|classe_valor_bloco|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608958001|doc_extra_2:276608958001|doc_hist_2:ABRAVA20232025|competencia|cc|classe_valor|competencia_classe|competencia_cc_classe|tokens_4+|texto_055;SE5239627;325982AP;3111020001;06020602;00000000000000007870;;SE5239627;SE5239627;325982AP;325982AP;;1112010002;;06020602;276608958-DESEMBOLSO CONVENIO: ABRAVA-2023-2025 AP: 325982AP;PGTO S/ TITULO 276608958-ABRAVA-ASS. BRAS. DE REFRIGERAÇÃO AR CON-DESEMBOLSO CONVENIO: ABRAVA-2023-2025 AP: 325982AP
2396358;1;2096195;muito_forte;591;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|chave_estruturada_1:276608959001|doc_extra_2:276608959001|doc_hist_2:AS20252027|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_4+|texto_055;SE5239628;325734AP;3111020001;06020602;00000000000000009912;;SE5239628;SE5239628;325734AP;325734AP;3111020001;;06020602;;276608959-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 325734AP;PGTO S/ TITULO 276608959-SINDIPEÇAS - SINDICATO NACIONAL DA INDÚS-DESEMBOLSO CONVENIO: SINDIPEÇAS-2025-2027 AP: 325734AP
